Date,Price_Oil,Price_Dollar,Price_Gold
3/4/11,65.96,80.42,648.2
3/3/11,65.61,80.42,648.5
3/2/11,66.21,80.54,654.3
3/1/11,65.08,80.52,645.5
2/28/11,64.01,80.58,660.1
2/27/11,63.49,80.64,669.3
2/26/11,63.15,80.73,669.6
2/25/11,65.2,80.86,670.7
2/24/11,64.18,81.43,671.2
2/23/11,65.77,81.47,661
2/22/11,64.97,81.54,653.1
2/21/11,66.27,81.44,657.1
2/20/11,64.94,81.39,655.1
2/19/11,64.86,81.92,653
2/18/11,62.55,82.33,661.9
2/17/11,63.17,82.32,659.1
2/16/11,62.46,82.3,662.9
2/15/11,62.37,82.33,661
2/14/11,61.81,82.34,656.2
2/13/11,61.55,82.73,660.2
2/12/11,62.26,82.52,673
2/11/11,61.47,82.54,668.5
2/10/11,61.93,82.72,670.6
2/9/11,63.19,82.85,665.1
2/8/11,63.68,83.13,680.3
2/7/11,64.4,83.03,685.1
2/6/11,65.71,82.89,688
2/5/11,66.46,82.71,687.2
2/4/11,65.06,82.69,681.8
2/3/11,65.84,82.29,672.3
2/2/11,64.58,81.9,674.4
2/1/11,65.89,81.89,680.5
1/31/11,63.38,82.06,678.7
1/30/11,61.83,82.32,674.9
1/29/11,63.13,82.3,684.1
1/28/11,63.1,82.43,684.2
1/27/11,63.61,82.31,690.6
1/26/11,63.63,82.33,692
1/25/11,63.85,82.41,684.3
1/24/11,62.01,82.31,689.1
1/23/11,61.89,82.39,688.2
1/22/11,61.51,82.36,690.1
1/21/11,64.28,82.2,685.4
1/20/11,64.38,82.32,675.1
1/19/11,64.64,82.16,676.8
1/18/11,65.94,81.75,676.5
1/17/11,65.87,82.07,671.9
1/16/11,66.03,82.12,674.2
1/15/11,64.08,82.29,672.1
1/14/11,62.93,82.02,664
1/13/11,62.91,81.94,665.7
1/12/11,62.28,81.68,663
1/11/11,61.69,81.74,661.5
1/10/11,59.61,81.95,666.5
1/9/11,56.73,81.74,662.1
1/8/11,56.59,81.59,663.4
1/7/11,57.11,81.45,656.7
1/6/11,57.55,81.53,663.4
1/5/11,58.16,81.75,659
1/4/11,57.93,81.43,657.9
1/3/11,58.91,81.55,653.1
1/2/11,60.05,81.74,652.6
1/1/11,61.64,81.64,645.7
12/31/10,61.82,81.64,640.9
12/30/10,60.69,81.74,647.6
12/29/10,60.07,81.83,648.4
12/28/10,61.64,82.07,650
12/27/10,62,82.13,653.4
12/26/10,61.79,82.37,650.6
12/25/10,61.46,82.67,643.8
12/24/10,61.39,82.7,636.7
12/23/10,61.14,83.1,641.5
12/22/10,60.95,82.99,662.3
12/21/10,60.07,82.68,669.4
12/20/10,58.07,82.96,683.9
12/19/10,59.39,83.15,686.5
12/18/10,57.99,82.87,683.1
12/17/10,58,82.93,679.4
12/16/10,59.06,83.09,680.2
12/15/10,57.81,83.03,657.1
12/14/10,59.89,83.01,668.8
12/13/10,59.71,83.08,667.3
12/12/10,57.71,83.28,667.4
12/11/10,58.88,83.09,663.9
12/10/10,58.74,82.77,662.6
12/9/10,59.02,83.11,667.5
12/8/10,57.3,83.39,658
12/7/10,58.14,83.23,652.3
12/6/10,56.97,83.68,653.6
12/5/10,54.01,83.61,650.9
12/4/10,55.42,83.73,646.2
12/3/10,54.23,83.86,657.4
12/2/10,55.37,84.24,652
12/1/10,55.04,84.1,644.2
11/30/10,51.13,83.78,643.1
11/29/10,51.99,84.07,644.5
11/28/10,50.48,84.15,647.8
11/27/10,52.24,83.74,647.6
11/26/10,51.21,83.68,645.2
11/25/10,52.99,83.57,633.3
11/24/10,51.88,83.48,635.5
11/23/10,54.02,83.93,627.1
11/22/10,55.64,84.07,632.1
11/21/10,56.09,84.32,624.6
11/20/10,56.31,84.21,625.5
11/19/10,55.59,84.19,612.4
11/18/10,58.32,84.09,611.6
11/17/10,61.05,84.01,613.1
11/16/10,61.05,84.2,607.5
11/15/10,60.53,84.73,604.9
11/14/10,60.34,85.15,623.9
11/13/10,61.1,84.87,627.1
11/12/10,62.41,84.7,635.2
11/11/10,62.66,84.75,635.2
11/10/10,63.72,84.78,634.1
11/9/10,63.15,85.08,627.2
11/8/10,62.21,84.96,623.7
11/7/10,63.43,84.63,619.1
11/6/10,62.51,84.61,618.2
11/5/10,61.37,85.03,620.6
11/4/10,61.02,85.1,621.6
11/3/10,61.22,85.28,614
11/2/10,62.03,85.11,615
11/1/10,62.49,84.94,626.6
10/31/10,62.19,84.67,627.9
10/30/10,62.43,85.02,627
10/29/10,62.44,84.86,630
10/28/10,63.43,84.91,626.1
10/27/10,63.13,84.98,631.9
10/26/10,62.46,85.05,630.5
10/25/10,60.99,85.03,642.3
10/24/10,60.32,85.31,645.2
10/23/10,59.24,85.08,644.7
10/22/10,60.17,84.74,646.9
10/21/10,58.8,84.6,635.5
10/20/10,55.81,84.63,637.2
10/19/10,56.26,84.32,640.4
10/18/10,58.76,83.92,628.7
10/17/10,58.28,83.2,628.7
10/16/10,58.58,83.72,628.2
10/15/10,59.59,83.82,621.2
10/14/10,61.16,83.94,621.5
10/13/10,59.83,84.07,620.6
10/12/10,58.93,83.94,622.5
10/11/10,60.02,83.57,623.8
10/10/10,59.14,83.52,624.2
10/9/10,57.88,83.46,628.4
10/8/10,58.71,83.98,635
10/7/10,58.73,84.06,616.4
10/6/10,58.36,83.65,625.7
10/5/10,60.75,82.97,625.8
10/4/10,60.36,82.97,626.9
10/3/10,61.4,83.12,625.4
10/2/10,59.35,83.33,616.6
10/1/10,58.81,82.8,604.1
9/30/10,56.82,82.77,604.7
9/29/10,58.5,82.45,598.2
9/28/10,57.65,82.49,596.8
9/27/10,58.93,82.48,587.6
9/26/10,59.94,82.92,584.4
9/25/10,58.57,83.44,579.7
9/24/10,57.86,83.21,593
9/23/10,57.59,83.51,599
9/22/10,58.52,83.71,588.9
9/21/10,59.96,84.48,589.7
9/20/10,59.76,84.65,594.7
9/19/10,60.03,85.24,588.8
9/18/10,59.41,85.42,576.3
9/17/10,58.68,85.37,572.3
9/16/10,61.03,85.5,571.9
9/15/10,62.91,85.34,578.4
9/14/10,62.76,85.24,572.4
9/13/10,62.96,85.36,571
9/12/10,61.01,85.05,562
9/11/10,61.45,85.18,576.3
9/10/10,60.55,85.41,597.7
9/9/10,61.59,85.43,598.6
9/8/10,60.46,85.75,605
9/7/10,61.66,85.71,597.3
9/6/10,63.8,85.34,591.2
9/5/10,63.33,85.32,589.9
9/4/10,63.22,85.32,589.4
9/3/10,63.97,85.59,582.2
9/2/10,63.76,85.56,580
9/1/10,65.61,85.89,576.8
8/31/10,66.25,86.38,586.2
8/30/10,67.32,86.63,576.4
8/29/10,67.5,86.71,579.3
8/28/10,68.6,86.27,589.1
8/27/10,69.19,86.24,587
8/26/10,70.26,86.88,590
8/25/10,70.03,86.87,609.6
8/24/10,69.71,87,617
8/23/10,70.61,87.12,633.5
8/22/10,72.51,86.92,638.5
8/21/10,72.36,87.12,624.4
8/20/10,71.76,87.02,625.9
8/19/10,72.63,86.52,617.7
8/18/10,72.45,86.44,610.7
8/17/10,71.14,85.92,615.3
8/16/10,70.06,85.84,622
8/15/10,71.89,85.71,619.5
8/14/10,73.05,85.59,623.7
8/13/10,73.53,85.97,624.6
8/12/10,74.35,85.72,625.7
8/11/10,74,85.66,612.1
8/10/10,76.35,85.63,615.4
8/9/10,76.31,85.29,628.7
8/8/10,76.98,85.2,622.5
8/7/10,74.76,85.18,628.5
8/6/10,75.46,85.81,633.5
8/5/10,75.81,85.94,634.9
8/4/10,74.91,85.81,650.5
8/3/10,74.4,85.99,645.7
8/2/10,73.24,85.66,647.8
8/1/10,74.54,85.87,644
7/31/10,73.94,85.92,644.9
7/30/10,73.75,85.92,651.6
7/29/10,75.05,85.95,646.3
7/28/10,74.43,85.53,634.2
7/27/10,73.08,85.1,634.8
7/26/10,72.66,85,632.4
7/25/10,73.54,84.94,621.6
7/24/10,75.3,85.05,617.6
7/23/10,77.03,84.97,612.7
7/22/10,76.7,84.91,619.6
7/21/10,74.95,85.23,631.7
7/20/10,74.16,85.38,641.6
7/19/10,73.61,85.28,628.3
7/18/10,74.09,85.13,650.6
7/17/10,75.14,85.18,666.6
7/16/10,75.19,84.63,652.9
7/15/10,73.93,85.09,649.4
7/14/10,73.52,85.04,641.2
7/13/10,72.19,84.88,624.1
7/12/10,71.92,85.22,632.8
7/11/10,71.8,85.64,634.1
7/10/10,70.87,85.52,627.3
7/9/10,70.84,85.08,613.5
7/8/10,70.33,84.71,613.5
7/7/10,68.94,84.66,586.5
7/6/10,68.98,84.75,578.3
7/5/10,69.88,84.57,581.6
7/4/10,69.5,85.02,584.8
7/3/10,69.14,85.05,584.8
7/2/10,68.56,85.05,582.2
7/1/10,70.36,85.3,587.5
6/30/10,71.63,85.44,576.9
6/29/10,70.35,85.87,568.8
6/28/10,70.82,85.93,578
6/27/10,72.5,86.64,566.5
6/26/10,72.6,86.34,562.3
6/25/10,72.33,85.93,562.5
6/24/10,70.34,86.22,606.8
6/23/10,71.29,86.46,608.2
6/22/10,72.03,87.01,609.1
6/21/10,71.37,86.96,627.4
6/20/10,71.32,86.09,629.4
6/19/10,69.86,85.79,643.2
6/18/10,71.76,85.91,635.5
6/17/10,69.23,85.36,627.6
6/16/10,68.53,85.5,642.5
6/15/10,69.45,84.98,653.9
6/14/10,68.69,85.35,650.9
6/13/10,69.53,85.6,648.4
6/12/10,69.41,85.18,637
6/11/10,72.04,85.22,673
6/10/10,73.32,85.87,657
6/9/10,72.13,86.63,656.7
6/8/10,70.69,86.47,679.6
6/7/10,69.77,86.49,690.5
6/6/10,70.19,86.82,691.5
6/5/10,69.94,86.39,683.6
6/4/10,72.28,85.78,710.3
6/3/10,74.61,86.18,719.8
6/2/10,73.7,86.31,703.7
6/1/10,71.88,85.92,699.4
5/31/10,70.97,86.02,677.8
5/30/10,71.93,86.14,682.2
5/29/10,72.88,86.43,674.2
5/28/10,73.33,85.85,665.9
5/27/10,75.17,85.72,664.7
5/26/10,71.95,85.91,657.5
5/25/10,72.17,84.99,651.8
5/24/10,71.35,84.73,633.3
5/23/10,70.4,84.14,638.8
5/22/10,69.32,84.05,631
5/21/10,68.62,84.79,620.6
5/20/10,68.98,84.72,632.2
5/19/10,68.74,84.28,619.8
5/18/10,67.39,85.26,632.6
5/17/10,67.94,84.65,620
5/16/10,67.07,84.95,615.4
5/15/10,66.23,84.35,596.5
5/14/10,66.74,84.35,597.5
5/13/10,66.63,84.88,595.2
5/12/10,67.15,84.51,597.6
5/11/10,66.45,84.85,588.4
5/10/10,66.07,84.17,595.2
5/9/10,64.16,84.54,587.9
5/8/10,64.26,83.96,586
5/7/10,63.91,84.27,589.4
5/6/10,61.77,84.5,581.8
5/5/10,60.57,84.83,586.7
5/4/10,60.42,85.23,573
5/3/10,62.77,85.12,566.6
5/2/10,63.58,85.84,567
5/1/10,62.17,85.84,560
4/30/10,63.1,85.79,550.1
4/29/10,61.77,85.97,550.9
4/28/10,59.96,86.11,552.4
4/27/10,60.47,86.63,555.2
4/26/10,60.02,87.22,554.1
4/25/10,61.58,87.32,554.4
4/24/10,62.41,87.45,553.1
4/23/10,63.67,88.05,551.7
4/22/10,63.36,88.25,546.1
4/21/10,61.97,87.79,539.9
4/20/10,61.41,88.24,545.5
4/19/10,61,88.64,542.5
4/18/10,62.91,89.62,552.7
4/17/10,60.54,89.62,554.9
4/16/10,61.01,89.44,566
4/15/10,61.1,89.72,568.2
4/14/10,59.88,89.63,563.5
4/13/10,58.46,88.96,561.6
4/12/10,57.65,88.63,554.7
4/11/10,59.57,88.83,558.8
4/10/10,61.24,89.63,548.4
4/9/10,61.84,89.73,553.9
4/8/10,62.62,89.39,553.9
4/7/10,62.55,90.25,551.8
4/6/10,63.09,90.25,546
4/5/10,65.11,90.07,539.7
4/4/10,65.37,90.07,545.9
4/3/10,64.68,90.46,539
4/2/10,66.56,89.72,550.2
4/1/10,67.92,89.62,564.5
3/31/10,68.35,89.13,550.1
3/30/10,67.76,88.92,551
3/29/10,66.26,89.07,570.2
3/28/10,65.85,89.7,567.4
3/27/10,67.06,90,572.5
3/26/10,68.1,90.54,569.4
3/25/10,68.35,90.85,570.8
3/24/10,66.83,90.75,565.8
3/23/10,65.73,90.62,558.7
3/22/10,66.31,90.77,559.7
3/21/10,63.92,89.89,562.2
3/20/10,63.94,89.66,557.7
3/19/10,63.94,89.56,558.3
3/18/10,63.37,90.22,553.5
3/17/10,63.5,90.11,558.4
3/16/10,64.21,90.63,543.7
3/15/10,62.79,90.61,553.4
3/14/10,63.42,90.39,556.1
3/13/10,63.14,90.67,548.3
3/12/10,61.04,90.55,548.8
3/11/10,60.32,90.64,544.3
3/10/10,59.82,90.73,549.1
3/9/10,58.16,90.72,539.7
3/8/10,58.43,90.54,526.3
3/7/10,58.28,90.54,533.9
3/6/10,58.56,90.55,530.7
3/5/10,57.98,90.29,518.6
3/4/10,57.34,90.43,517.1
3/3/10,58.06,90.24,515.7
3/2/10,59.99,90.29,514.2
3/1/10,60.85,89.89,508
2/28/10,61.37,89.37,503
2/27/10,61.3,89.51,502.7
2/26/10,59.39,88.96,493
2/25/10,60.66,89.42,494.6
2/24/10,59.21,89.32,503.6
2/23/10,59.94,88.62,503.4
2/22/10,59.91,88.33,503.9
2/21/10,59.32,88.06,506.5
2/20/10,58.47,87.95,521
2/19/10,57.32,88.95,528.4
2/18/10,56.5,89.39,527
2/17/10,57.36,89.26,519.3
2/16/10,58.71,89.3,514.3
2/15/10,58.84,88.89,510.2
2/14/10,57.7,89.44,508.9
2/13/10,56.14,88.99,503.3
2/12/10,56.34,89.33,502.5
2/11/10,57.88,89.25,494.6
2/10/10,56.98,88.85,499.1
2/9/10,57.69,89.33,498.3
2/8/10,57.53,89.14,492.1
2/7/10,57.8,89.84,492.6
2/6/10,58.93,91.17,489
2/5/10,59.71,91.1,485.6
2/4/10,59.47,91.26,486.2
2/3/10,60.58,91.19,478.3
2/2/10,61.78,90.84,468.1
2/1/10,59.75,90.72,468.2
1/31/10,59.85,90.94,468.3
1/30/10,59.76,90.78,466.6
1/29/10,61.22,89.87,466.3
1/28/10,61.09,89.7,460.9
1/27/10,60.66,90.02,459
1/26/10,62.44,89.83,456.3
1/25/10,60.32,90.38,460.1
1/24/10,60.63,90.35,462.8
1/23/10,61.03,91.25,458.8
1/22/10,62.41,91.26,465.1
1/21/10,63.2,91.89,473
1/20/10,64.36,91.44,473.8
1/19/10,62.63,91.48,471.2
1/18/10,63.08,91.95,472.8
1/17/10,64.12,91.82,465
1/16/10,63.53,91.57,467
1/15/10,61.8,91.62,461
1/14/10,61.84,90.98,463.5
1/13/10,61.36,92.04,472.1
1/12/10,62.79,91.51,474.1
1/11/10,63.9,91.5,469.2
1/10/10,65.47,92.03,471.1
1/9/10,66.24,91.93,473.9
1/8/10,66.79,91.88,477.1
1/7/10,66.35,92.33,475.1
1/6/10,65.07,92.09,474.7
1/5/10,65.82,92.13,471.9
1/4/10,64.19,91.98,466.1
1/3/10,66.5,92.08,466.1
1/2/10,66.8,91.5,466.1
1/1/10,66.23,91.37,469
12/31/09,67.39,91.29,472.3
12/30/09,63,91.26,469.7
12/29/09,64.75,90.44,462.6
12/28/09,65.09,89.72,465.9
12/27/09,63.11,90.08,463.5
12/26/09,63.34,90.07,466.6
12/25/09,64.08,89.59,468.9
12/24/09,64.49,89.1,466.2
12/23/09,64.37,89.49,466.7
12/22/09,65.96,89.24,459.5
12/21/09,67.57,90.11,455.5
12/20/09,69.47,90.31,449.8
12/19/09,68.94,89.91,446.1
12/18/09,69.81,89.99,449.7
12/17/09,67.2,90.29,449
12/16/09,66.13,89.8,446.7
12/15/09,67.49,89.35,444.9
12/14/09,67.32,89.81,444.4
12/13/09,65.71,89.63,444.2
12/12/09,65.45,89.97,442.3
12/11/09,65.35,89.46,433.8
12/10/09,63.27,89.17,431.2
12/9/09,63.25,88.66,437
12/8/09,66.08,89.98,437.4
12/7/09,66.27,90.1,438.4
12/6/09,66.86,90.13,437.3
12/5/09,65.8,89.52,439.4
12/4/09,64.9,89.4,438.1
12/3/09,63.07,89.47,437.2
12/2/09,63.94,89.6,439.5
12/1/09,62.31,89.11,439.9
11/30/09,61.38,89.21,446.1
11/29/09,60.86,88.56,442.2
11/28/09,61.89,88.14,445.9
11/27/09,61.57,88.6,445.5
11/26/09,60.57,88.44,436.5
11/25/09,59.94,88.05,434.2
11/24/09,59.11,88.13,434.7
11/23/09,59.2,87.67,437.2
11/22/09,59,87.75,437.9
11/21/09,58.65,87.71,436.9
11/20/09,57.13,86.89,431.9
11/19/09,56.72,87.04,431.9
11/18/09,57.46,86.97,429.9
11/17/09,57.32,86.57,427.4
11/16/09,58.09,86.3,424.7
11/15/09,57.8,86.55,423.4
11/14/09,60.01,87.58,425.7
11/13/09,60.62,88.35,424.7
11/12/09,58.92,88.25,425.4
11/11/09,59.63,87.86,421.7
11/10/09,60.73,87.64,419.7
11/9/09,61.28,87.91,420.5
11/8/09,59.59,88.08,420.7
11/7/09,58.75,88.14,419.6
11/6/09,56.5,88.58,423.9
11/5/09,57.26,88.59,426.3
11/4/09,58.2,88,425.5
11/3/09,60.54,87.43,422.9
11/2/09,59.84,87.32,423.3
11/1/09,59.42,86.98,423.5
10/31/09,58.09,87.1,422.9
10/30/09,58.9,87.61,427.8
10/29/09,59.37,87.89,435.9
10/28/09,58.47,87.92,437.3
10/27/09,56.58,88.06,436.4
10/26/09,55.57,87.8,440.3
10/25/09,55,87.99,440.5
10/24/09,55.62,88.76,441.7
10/23/09,53.54,88.8,438.1
10/22/09,54.28,89.35,438.9
10/21/09,52.54,89.34,438.4
10/20/09,53.76,89.73,438.3
10/19/09,54.49,90,436.2
10/18/09,55.03,89.6,429.1
10/17/09,53.63,89.64,427.5
10/16/09,54.6,88.93,429.3
10/15/09,51.97,89.34,427.4
10/14/09,51.85,89.85,424.2
10/13/09,51.01,89.64,424.7
10/12/09,50.98,89.72,424.8
10/11/09,49.67,89.4,426.5
10/10/09,49.16,89.31,423.7
10/9/09,46.8,88.41,422.7
10/8/09,46.92,89.46,415.3
10/7/09,47.25,90.25,416.3
10/6/09,48.97,90.28,419.8
10/5/09,48.61,90.38,418
10/4/09,48.67,90.44,418.8
10/3/09,48.54,90.43,417.5
10/2/09,50.45,90.13,416.6
10/1/09,52.07,89.11,417.4
9/30/09,52.03,89.11,420.5
9/29/09,50.96,88.99,421.5
9/28/09,50.83,88.45,419.4
9/27/09,50.13,88.78,418.9
9/26/09,49.5,89.12,420.2
9/25/09,50.92,88.56,421.6
9/24/09,49.72,88.18,427.2
9/23/09,51.77,88.49,427.2
9/22/09,51.61,87.73,426.2
9/21/09,54.2,88.72,426.1
9/20/09,54.57,88.65,429.8
9/19/09,55.39,89.26,429
9/18/09,54.2,88.95,426.7
9/17/09,52.44,88.69,429.5
9/16/09,52.29,88.07,435
9/15/09,50.37,87.88,431.3
9/14/09,50.49,87.49,433
9/13/09,51.13,87.6,437.9
9/12/09,50.22,88.04,434.6
9/11/09,51.86,87.75,434.3
9/10/09,53.71,88.11,433
9/9/09,53.32,87.76,435.3
9/8/09,54.11,86.42,432.9
9/7/09,55.85,86.85,427.5
9/6/09,56.04,86.35,424.9
9/5/09,57.01,86.37,424
9/4/09,57.27,86.4,429.3
9/3/09,55.4,86.63,427.6
9/2/09,53.99,86.09,428.6
9/1/09,54.23,85.82,426.9
8/31/09,54.05,86.21,426.5
8/30/09,54.84,86.12,427.1
8/29/09,53.81,86.1,424.5
8/28/09,56.03,85.49,423.9
8/27/09,56.62,84.94,425.9
8/26/09,56.72,84.45,428.7
8/25/09,56.4,84.64,426.9
8/24/09,56.46,84.61,426
8/23/09,55.05,83.94,425.9
8/22/09,54.95,84,424.7
8/21/09,54.43,84.51,425.2
8/20/09,53.54,84.49,431.3
8/19/09,54.77,84.43,431.1
8/18/09,54.59,84.35,439.3
8/17/09,53.89,84.12,438.7
8/16/09,53.78,83.96,443.7
8/15/09,53.57,83.82,440.9
8/14/09,53.05,83.5,441.1
8/13/09,51.68,83.7,446.2
8/12/09,51.75,83.52,442.8
8/11/09,51.49,83.76,442.1
8/10/09,51.39,84,440.3
8/9/09,51.17,84.56,435
8/8/09,51.15,85,434.2
8/7/09,48.35,84.42,429.9
8/6/09,47.54,84.42,432.8
8/5/09,48.33,84.16,432.9
8/4/09,47.26,84.47,436.5
8/3/09,47.44,84.87,434.9
8/2/09,47.16,84.68,434.5
8/1/09,47.1,84.66,434.9
7/31/09,45.46,84.78,434.5
7/30/09,45.4,84.43,427.1
7/29/09,45.28,84.06,427.3
7/28/09,46.48,84.29,425.5
7/27/09,46.45,84.32,425.9
7/26/09,46.69,84.62,425.8
7/25/09,47.12,84.13,420.5
7/24/09,48.2,84,417.2
7/23/09,47.18,83.36,412.9
7/22/09,48.84,82.88,412.6
7/21/09,48.78,82.13,413.6
7/20/09,49.64,81.84,414
7/19/09,48.81,81.62,416.6
7/18/09,48.53,82.12,421.1
7/17/09,46.91,81.97,420.8
7/16/09,47.55,81.42,421.8
7/15/09,48.38,81.57,425.8
7/14/09,48.38,81.63,426.3
7/13/09,48.04,81.98,426.9
7/12/09,46.37,82.79,422
7/11/09,45.68,82.54,426.9
7/10/09,45.33,83.28,426.7
7/9/09,45.43,83.08,422.4
7/8/09,45.56,82.77,423
7/7/09,43.39,82.51,423.2
7/6/09,43.91,82.66,422.7
7/5/09,42.12,82.88,424.7
7/4/09,43.45,82.68,426.1
7/3/09,43.64,82.41,421.9
7/2/09,41.77,83.55,419.1
7/1/09,41.32,83.49,418.9
6/30/09,44.18,83.47,421
6/29/09,44.24,83.67,426.6
6/28/09,45.76,83.59,428.5
6/27/09,45.64,83.96,428.7
6/26/09,46.28,84.57,437.5
6/25/09,44.18,84.54,436
6/24/09,44.19,85.02,444.3
6/23/09,41.82,85.1,445.2
6/22/09,41.01,85.04,441.9
6/21/09,40.71,84.39,440.3
6/20/09,42.53,83.97,441.8
6/19/09,41.94,83.52,442.4
6/18/09,41.46,83.45,441.6
6/17/09,42.98,83.6,436.9
6/16/09,42.54,83.48,440.8
6/15/09,43.25,83.43,435.9
6/14/09,45.49,83.3,438.9
6/13/09,49.13,83.99,433.9
6/12/09,49.76,83.24,435.8
6/11/09,49.44,83.26,437.2
6/10/09,48.94,83.84,452
6/9/09,48.64,83.6,454.2
6/8/09,48.44,83.36,456
6/7/09,46.22,83.06,450.4
6/6/09,46.84,83.06,454
6/5/09,46.11,82.51,451.3
6/4/09,46.87,82.14,453.7
6/3/09,47.32,83.02,449.3
6/2/09,47.42,83.29,447.8
6/1/09,48.86,83.61,448.8
5/31/09,47.37,83.15,446.8
5/30/09,49.09,82.54,442.6
5/29/09,49.61,82.57,444.8
5/28/09,48.82,81.3,440.2
5/27/09,50.88,80.85,437
5/26/09,49.62,80.53,437.9
5/25/09,50.13,80.97,434.9
5/24/09,51.76,80.72,434
5/23/09,50.92,80.72,435.7
5/22/09,52.46,81.22,432.7
5/21/09,55.17,81.34,433.6
5/20/09,54.54,81.93,430.1
5/19/09,55.17,81.94,424.6
5/18/09,54.47,81.67,420
5/17/09,54.92,82.16,427.3
5/16/09,53.29,82.5,428.5
5/15/09,53.67,81.63,425.1
5/14/09,54.93,82.32,424.8
5/13/09,54.76,82.1,426.8
5/12/09,53.64,82.55,429
5/11/09,52.51,82.03,424.6
5/10/09,53.64,81.9,424.4
5/9/09,53.31,81.24,423.5
5/8/09,52.67,81.28,420.3
5/7/09,52.02,80.98,416.2
5/6/09,51.09,81.95,418.7
5/5/09,49.91,81.56,418.1
5/4/09,50.12,81.82,413.2
5/3/09,49.64,81.93,415.1
5/2/09,49.51,81.78,422
5/1/09,49.9,82.18,423.1
4/30/09,49.64,82.41,418
4/29/09,48.88,82.97,418.4
4/28/09,48.46,83.19,418.2
4/27/09,48.35,83.31,414
4/26/09,47.1,83.69,419.5
4/25/09,46.35,83.29,418.7
4/24/09,45.59,83.8,413
4/23/09,43.88,84,412.5
4/22/09,43.58,83.69,409.1
4/21/09,44.39,84.37,408.1
4/20/09,43.87,84.43,410.9
4/19/09,42.81,84.29,407.2
4/18/09,44.61,84.09,408.3
4/17/09,42.77,84.01,405.3
4/16/09,43.31,84.54,405.8
4/15/09,43.99,84.7,404.7
4/14/09,44.06,85.47,405
4/13/09,44,85.2,405.7
4/12/09,42.12,84.91,404.1
4/11/09,42.28,85.28,401.9
4/10/09,43.18,85.44,398.5
4/9/09,43.1,85.21,399.4
4/8/09,43.47,84.97,397.4
4/7/09,45.21,85.87,400.5
4/6/09,46.05,86.02,406
4/5/09,47.86,86.35,408.8
4/4/09,48.7,86.84,410.4
4/3/09,47.27,87.02,407.8
4/2/09,46.75,87.09,403.3
4/1/09,46.05,87.55,407.4
3/31/09,46.58,87.88,407.9
3/30/09,45.5,88.02,403
3/29/09,44.8,87.54,410.5
3/28/09,44.52,87.45,413.2
3/27/09,44.84,88.34,407.1
3/26/09,43.95,88.48,404.3
3/25/09,44.41,88.17,404.4
3/24/09,42.83,88.38,402.9
3/23/09,44.15,87.63,398.9
3/22/09,43.82,87.36,394.3
3/21/09,43.8,88.1,395.5
3/20/09,42.75,88.11,400
3/19/09,42.9,88.29,400.7
3/18/09,41.84,88.4,399.8
3/17/09,41.44,88.44,392.3
3/16/09,41.71,88.51,392.2
3/15/09,41.36,88.13,394
3/14/09,40.58,88.99,391.7
3/13/09,40.86,88.91,391
3/12/09,41.64,88.79,387
3/11/09,41.25,89.15,389
3/10/09,40.77,88.46,387
3/9/09,40.97,88.55,390.3
3/8/09,39.44,88.39,390.5
3/7/09,39.5,88.83,395.2
3/6/09,39.96,88.77,397.1
3/5/09,40.33,89.23,401.9
3/4/09,39.08,89.53,405.6
3/3/09,39.65,89.63,406.6
3/2/09,38.39,88.98,404.2
3/1/09,38.74,88.87,405.4
2/28/09,37.05,88.94,402
2/27/09,35.66,89.69,408.1
2/26/09,36.24,89.77,407.5
2/25/09,37.55,89.3,407.8
2/24/09,37.93,89.42,402.3
2/23/09,37.57,89.46,392.6
2/22/09,38.11,89.06,398.3
2/21/09,37.63,88.12,396
2/20/09,38.75,87.79,392.6
2/19/09,38.46,88.08,392.5
2/18/09,37.32,88.06,401
2/17/09,37.19,87.96,402.9
2/16/09,37.59,87.9,403.1
2/15/09,38.45,88.69,395
2/14/09,37.54,88.85,395
2/13/09,37.28,88.79,394
2/12/09,38.66,88.39,395.1
2/11/09,38.49,88.36,388.9
2/10/09,39.28,89.64,384.6
2/9/09,39.96,89.68,388.1
2/8/09,42.33,89.57,383.6
2/7/09,39.88,89.75,385.9
2/6/09,39.44,89.96,384.5
2/5/09,40.7,89.95,391
2/4/09,41.14,89.75,393.7
2/3/09,41.72,89.79,390.9
2/2/09,39.93,89.03,388.1
2/1/09,40.92,89.26,391.6
1/31/09,41.5,88.45,394.6
1/30/09,40.54,88.56,394
1/29/09,41.55,87.83,388.3
1/28/09,41.38,87.18,388.3
1/27/09,41.08,87.14,385.6
1/26/09,40.77,87.99,384.8
1/25/09,40.06,87.58,378.4
1/24/09,38.93,87.82,382.9
1/23/09,39.93,87.39,375.8
1/22/09,39.37,87.42,379.5
1/21/09,39.57,87.54,377
1/20/09,38.98,87.65,374.8
1/19/09,38.21,88.12,377.4
1/18/09,37.38,88.23,376.9
1/17/09,37.31,87.97,378.3
1/16/09,37.46,88.79,378.7
1/15/09,37.53,88.8,388
1/14/09,36.97,89.41,393.4
1/13/09,36.46,88.72,391.4
1/12/09,36.71,88.88,387
1/11/09,35.73,88.75,387
1/10/09,37.6,89.42,386.6
1/9/09,37.42,89.43,385.4
1/8/09,37.74,89.29,398.6
1/7/09,37.57,89.08,396
1/6/09,36.72,89.6,395.1
1/5/09,37.21,90.04,393.3
